36236829,6841,104340,18229,2016-02-12,20:13:00.0000000,2016-02-12,20:31:00.0000000,17,1,2.7400000000000002,14.86,1.51,0.25,0,16.62,,,16.62,4,5,20160212,20160212,20160212,20160212,15077,2735,3168
36237387,2027,103727,19019,2016-02-12,21:26:00.0000000,2016-02-12,21:33:00.0000000,7,1,0.95999999999999996,7.57,1.56,0.25,0,9.38,,,9.38,4,5,20160212,20160212,20160212,20160212,15867,2177,2349
36237632,9866,104598,19264,2016-02-13,21:59:00.0000000,2016-02-13,22:11:00.0000000,12,1,1.6799999999999999,11.08,1.23,0.25,1,13.56,,,13.56,4,5,20160213,20160213,20160213,20160213,16112,2967,3746
36237961,3816,104229,19593,2016-02-14,22:45:00.0000000,2016-02-14,22:58:00.0000000,13,1,2.5099999999999998,12.7,2.79,0.25,1,16.74,,,16.74,4,5,20160214,20160214,20160214,20160214,16441,2638,2658
36238091,188,105764,19723,2016-02-14,23:03:00.0000000,2016-02-14,23:11:00.0000000,7,1,1.3400000000000001,7.3,1.51,0,0.25,9.06,,,9.06,4,5,20160214,20160214,20160214,20160214,16571,3916,2054
36238353,861,105358,19985,2016-02-14,23:40:00.0000000,2016-02-14,23:56:00.0000000,15,1,1.73,12.7,2.59,0.25,0,15.54,,,15.54,4,4,20160214,20160214,20160214,20160214,16833,3654,2146
36238625,9051,105050,20257,2016-02-15,00:25:00.0000000,2016-02-15,00:42:00.0000000,17,1,4.3399999999999999,16.48,3.95,0.25,3,23.68,,,23.68,4,5,20160215,20160215,20160215,20160215,17105,3382,3607
36238663,2526,105010,20295,2016-02-15,00:30:00.0000000,2016-02-15,00:39:00.0000000,9,1,1.1899999999999999,8.65,1.98,0.25,1,11.88,,,11.88,4,5,20160215,20160215,20160215,20160215,17143,3344,2447
36238876,9873,103798,20508,2016-02-16,01:03:00.0000000,2016-02-16,01:09:00.0000000,5,1,1.26,6.76,1.05,0.25,0,8.06,,,8.06,4,1,20160216,20160216,20160216,20160216,17356,2243,3749
36239031,2529,103630,20663,2016-02-16,01:28:00.0000000,2016-02-16,01:37:00.0000000,9,1,1.5,8.11,1.25,0.25,0,9.61,,,9.61,4,3,20160216,20160216,20160216,20160216,17511,2088,2449
36239157,1142,105819,20789,2016-02-16,01:50:00.0000000,2016-02-16,02:04:00.0000000,14,1,7.0700000000000003,19.45,4.54,0.25,3,27.24,,,27.24,4,4,20160216,20160216,20160216,20160216,17637,3960,2186
36239568,7789,105241,12811,2016-02-17,03:13:00.0000000,2016-02-17,03:31:00.0000000,17,1,3.7599999999999998,13.78,1.5,0,1.25,16.53,,,16.53,4,5,20160217,20160217,20160217,20160217,9659,3549,3362
